Date,Close,fear_greed_index
2020-02-26,8820.5224609375,41.0
2020-02-27,8784.494140625,39.0
2020-02-28,8672.455078125,40.0
2020-02-29,8599.5087890625,38.0
2020-03-01,8562.4541015625,39.0
2020-03-02,8869.669921875,38.0
2020-03-03,8787.7861328125,38.0
2020-03-04,8755.24609375,40.0
2020-03-05,9078.7626953125,41.0
2020-03-06,9122.5458984375,39.0
2020-03-07,8909.9541015625,38.0
2020-03-08,8108.1162109375,33.0
2020-03-09,7923.64453125,17.0
2020-03-10,7909.7294921875,16.0
2020-03-11,7911.43017578125,17.0
2020-03-12,4970.7880859375,14.0
2020-03-13,5563.70703125,10.0
2020-03-14,5200.3662109375,8.0
2020-03-15,5392.31494140625,12.0
2020-03-16,5014.47998046875,9.0
2020-03-17,5225.62939453125,8.0
2020-03-18,5238.4384765625,11.0
2020-03-19,6191.19287109375,12.0
2020-03-20,6198.7783203125,9.0
2020-03-21,6185.06640625,9.0
2020-03-22,5830.2548828125,11.0
2020-03-23,6416.31494140625,10.0
2020-03-24,6734.8037109375,12.0
2020-03-25,6681.06298828125,13.0
2020-03-26,6716.4404296875,14.0
2020-03-27,6469.79833984375,12.0
2020-03-28,6242.19384765625,8.0
2020-03-29,5922.04296875,12.0
2020-03-30,6429.841796875,10.0
2020-03-31,6438.64453125,12.0
2020-04-01,6606.7763671875,12.0
2020-04-02,6793.62451171875,14.0
2020-04-03,6733.38720703125,14.0
2020-04-04,6867.52734375,12.0
2020-04-05,6791.12939453125,12.0
2020-04-06,7271.78125,12.0
2020-04-07,7176.41455078125,20.0
2020-04-08,7334.0986328125,21.0
2020-04-09,7302.08935546875,22.0
2020-04-10,6865.4931640625,15.0
2020-04-11,6859.0830078125,15.0
2020-04-12,6971.091796875,10.0
2020-04-13,6845.03759765625,11.0
2020-04-14,6842.427734375,15.0
2020-04-15,6642.10986328125,18.0
2020-04-16,7116.80419921875,13.0
2020-04-17,7096.1845703125,15.0
2020-04-18,7257.6650390625,18.0
2020-04-19,7189.4248046875,16.0
2020-04-20,6881.95849609375,15.0
2020-04-21,6880.3232421875,17.0
2020-04-22,7117.20751953125,19.0
2020-04-23,7429.724609375,19.0
2020-04-24,7550.90087890625,20.0
2020-04-25,7569.93603515625,24.0
2020-04-26,7679.8671875,21.0
2020-04-27,7795.60107421875,28.0
2020-04-28,7807.05859375,26.0
2020-04-29,8801.0380859375,26.0
2020-04-30,8658.5537109375,44.0
2020-05-01,8864.7666015625,40.0
2020-05-02,8988.5966796875,40.0
2020-05-03,8897.46875,45.0
2020-05-04,8912.654296875,44.0
2020-05-05,9003.0703125,40.0
2020-05-06,9268.76171875,42.0
2020-05-07,9951.5185546875,49.0
2020-05-08,9842.666015625,55.0
2020-05-09,9593.896484375,56.0
2020-05-10,8756.4306640625,48.0
2020-05-11,8601.7958984375,40.0
2020-05-12,8804.4775390625,39.0
2020-05-13,9269.9873046875,41.0
2020-05-14,9733.7216796875,40.0
2020-05-15,9328.197265625,44.0
2020-05-16,9377.013671875,41.0
2020-05-17,9670.7392578125,40.0
2020-05-18,9726.5751953125,50.0
2020-05-19,9729.0380859375,50.0
2020-05-20,9522.9814453125,52.0
2020-05-21,9081.76171875,49.0
2020-05-22,9182.5771484375,42.0
2020-05-23,9209.287109375,40.0
2020-05-24,8790.3681640625,43.0
2020-05-25,8906.9345703125,41.0
2020-05-26,8835.052734375,39.0
2020-05-27,9181.017578125,39.0
2020-05-28,9525.7509765625,41.0
2020-05-29,9439.1240234375,48.0
2020-05-30,9700.4140625,48.0
2020-05-31,9461.05859375,51.0
2020-06-01,10167.2685546875,50.0
2020-06-02,9529.8037109375,56.0
2020-06-03,9656.7177734375,48.0
2020-06-04,9800.63671875,54.0
2020-06-05,9665.533203125,53.0
2020-06-06,9653.6796875,54.0
2020-06-07,9758.8525390625,54.0
2020-06-08,9771.4892578125,53.0
2020-06-09,9795.7001953125,52.0
2020-06-10,9870.0947265625,54.0
2020-06-11,9321.78125,52.0
2020-06-12,9480.84375,38.0
2020-06-13,9475.27734375,38.0
2020-06-14,9386.7880859375,40.0
2020-06-15,9450.7021484375,37.0
2020-06-16,9538.0244140625,39.0
2020-06-17,9480.2548828125,38.0
2020-06-18,9411.8408203125,40.0
2020-06-19,9288.0185546875,39.0
2020-06-20,9332.3408203125,38.0
2020-06-21,9303.6298828125,37.0
2020-06-22,9648.7177734375,38.0
2020-06-23,9629.658203125,41.0
2020-06-24,9313.6103515625,50.0
2020-06-25,9264.8134765625,43.0
2020-06-26,9162.91796875,40.0
2020-06-27,9045.390625,43.0
2020-06-28,9143.58203125,40.0
2020-06-29,9190.8544921875,41.0
2020-06-30,9137.9931640625,44.0
2020-07-01,9228.3251953125,42.0
2020-07-02,9123.41015625,42.0
2020-07-03,9087.3037109375,41.0
2020-07-04,9132.48828125,40.0
2020-07-05,9073.9423828125,38.0
2020-07-06,9375.474609375,40.0
2020-07-07,9252.27734375,43.0
2020-07-08,9428.3330078125,44.0
2020-07-09,9277.9677734375,44.0
2020-07-10,9278.8076171875,41.0
2020-07-11,9240.3466796875,44.0
2020-07-12,9276.5,41.0
2020-07-13,9243.6142578125,43.0
2020-07-14,9243.2138671875,43.0
2020-07-15,9192.8369140625,44.0
2020-07-16,9132.2275390625,43.0
2020-07-17,9151.392578125,41.0
2020-07-18,9159.0400390625,44.0
2020-07-19,9185.8173828125,41.0
2020-07-20,9164.2314453125,44.0
2020-07-21,9374.8876953125,44.0
2020-07-22,9525.36328125,50.0
2020-07-23,9581.072265625,55.0
2020-07-24,9536.892578125,53.0
2020-07-25,9677.11328125,55.0
2020-07-26,9905.1669921875,55.0
2020-07-27,10990.873046875,58.0
2020-07-28,10912.8232421875,76.0
2020-07-29,11100.4677734375,71.0
2020-07-30,11111.2138671875,76.0
2020-07-31,11323.466796875,75.0
2020-08-01,11759.5927734375,75.0
2020-08-02,11053.6142578125,80.0
2020-08-03,11246.3486328125,75.0
2020-08-04,11205.892578125,72.0
2020-08-05,11747.0224609375,75.0
2020-08-06,11779.7734375,79.0
2020-08-07,11601.47265625,77.0
2020-08-08,11754.0458984375,77.0
2020-08-09,11675.7392578125,79.0
2020-08-10,11878.111328125,78.0
2020-08-11,11410.525390625,84.0
2020-08-12,11584.9345703125,75.0
2020-08-13,11784.1376953125,75.0
2020-08-14,11768.87109375,78.0
2020-08-15,11865.6982421875,79.0
2020-08-16,11892.8037109375,82.0
2020-08-17,12254.40234375,83.0
2020-08-18,11991.2333984375,82.0
2020-08-19,11758.283203125,80.0
2020-08-20,11878.3720703125,75.0
2020-08-21,11592.4892578125,81.0
2020-08-22,11681.8251953125,78.0
2020-08-23,11664.84765625,76.0
2020-08-24,11774.595703125,78.0
2020-08-25,11366.134765625,75.0
2020-08-26,11488.36328125,76.0
2020-08-27,11323.3974609375,75.0
2020-08-28,11542.5,74.0
2020-08-29,11506.865234375,79.0
2020-08-30,11711.505859375,75.0
2020-08-31,11680.8203125,75.0
2020-09-01,11970.478515625,75.0
2020-09-02,11414.0341796875,83.0
2020-09-03,10245.296875,79.0
2020-09-04,10511.8134765625,40.0
2020-09-05,10169.5673828125,41.0
2020-09-06,10280.3515625,41.0
2020-09-07,10369.5634765625,41.0
2020-09-08,10131.5166015625,41.0
2020-09-09,10242.34765625,38.0
2020-09-10,10363.138671875,38.0
2020-09-11,10400.9150390625,41.0
2020-09-12,10442.1708984375,41.0
2020-09-13,10323.755859375,38.0
2020-09-14,10680.837890625,39.0
2020-09-15,10796.951171875,47.0
2020-09-16,10974.9052734375,43.0
2020-09-17,10948.990234375,48.0
2020-09-18,10944.5859375,49.0
2020-09-19,11094.3466796875,48.0
2020-09-20,10938.271484375,52.0
2020-09-21,10462.259765625,48.0
2020-09-22,10538.4599609375,39.0
2020-09-23,10246.1865234375,43.0
2020-09-24,10760.06640625,39.0
2020-09-25,10692.716796875,46.0
2020-09-26,10750.7236328125,45.0
2020-09-27,10775.26953125,47.0
2020-09-28,10709.65234375,43.0
2020-09-29,10844.640625,45.0
2020-09-30,10784.4912109375,49.0
2020-10-01,10619.4521484375,45.0
2020-10-02,10575.974609375,41.0
2020-10-03,10549.3291015625,40.0
2020-10-04,10669.5830078125,42.0
2020-10-05,10793.33984375,42.0
2020-10-06,10604.40625,47.0
2020-10-07,10668.96875,43.0
2020-10-08,10915.685546875,46.0
2020-10-09,11064.4580078125,48.0
2020-10-10,11296.361328125,53.0
2020-10-11,11384.181640625,55.0
2020-10-12,11555.36328125,52.0
2020-10-13,11425.8994140625,56.0
2020-10-14,11429.5068359375,53.0
2020-10-15,11495.349609375,56.0
2020-10-16,11322.123046875,52.0
2020-10-17,11358.1015625,56.0
2020-10-18,11483.359375,55.0
2020-10-19,11742.037109375,55.0
2020-10-20,11916.3349609375,56.0
2020-10-21,12823.689453125,61.0
2020-10-22,12965.8916015625,73.0
2020-10-23,12931.5390625,74.0
2020-10-24,13108.0625,73.0
2020-10-25,13031.173828125,76.0
2020-10-26,13075.248046875,75.0
2020-10-27,13654.21875,61.0
2020-10-28,13271.28515625,70.0
2020-10-29,13437.8828125,67.0
2020-10-30,13546.5224609375,74.0
2020-10-31,13780.9951171875,73.0
2020-11-01,13737.109375,72.0
2020-11-02,13550.4892578125,71.0
2020-11-03,13950.30078125,71.0
2020-11-04,14133.70703125,74.0
2020-11-05,15579.8486328125,72.0
2020-11-06,15565.880859375,90.0
2020-11-07,14833.75390625,88.0
2020-11-08,15479.5673828125,82.0
2020-11-09,15332.3154296875,90.0
2020-11-10,15290.90234375,90.0
2020-11-11,15701.33984375,86.0
2020-11-12,16276.34375,87.0
2020-11-13,16317.80859375,89.0
2020-11-14,16068.138671875,90.0
2020-11-15,15955.587890625,86.0
2020-11-16,16716.111328125,90.0
2020-11-17,17645.40625,86.0
2020-11-18,17804.005859375,91.0
2020-11-19,17817.08984375,94.0
2020-11-20,18621.314453125,86.0
2020-11-21,18642.232421875,91.0
2020-11-22,18370.001953125,94.0
2020-11-23,18364.12109375,90.0
2020-11-24,19107.46484375,88.0
2020-11-25,18732.12109375,94.0
2020-11-26,17150.623046875,93.0
2020-11-27,17108.40234375,86.0
2020-11-28,17717.4140625,87.0
2020-11-29,18177.484375,89.0
2020-11-30,19625.8359375,88.0
2020-12-01,18802.998046875,95.0
2020-12-02,19201.091796875,92.0
2020-12-03,19445.3984375,92.0
2020-12-04,18699.765625,92.0
2020-12-05,19154.23046875,93.0
2020-12-06,19345.12109375,95.0
2020-12-07,19191.630859375,94.0
2020-12-08,18321.14453125,95.0
2020-12-09,18553.916015625,86.0
2020-12-10,18264.9921875,94.0
2020-12-11,18058.904296875,89.0
2020-12-12,18803.65625,90.0
2020-12-13,19142.3828125,91.0
2020-12-14,19246.64453125,95.0
2020-12-15,19417.076171875,91.0
2020-12-16,21310.59765625,92.0
2020-12-17,22805.162109375,92.0
2020-12-18,23137.9609375,95.0
2020-12-19,23869.83203125,93.0
2020-12-20,23477.294921875,92.0
2020-12-21,22803.08203125,92.0
2020-12-22,23783.029296875,88.0
2020-12-23,23241.345703125,93.0
2020-12-24,23735.94921875,86.0
2020-12-25,24664.791015625,94.0
2020-12-26,26437.037109375,93.0
2020-12-27,26272.294921875,91.0
2020-12-28,27084.80859375,92.0
2020-12-29,27362.4375,91.0
2020-12-30,28840.953125,91.0
2020-12-31,29001.720703125,95.0
2021-01-01,29374.15234375,94.0
2021-01-02,32127.267578125,94.0
2021-01-03,32782.0234375,93.0
2021-01-04,31971.9140625,94.0
2021-01-05,33992.4296875,93.0
2021-01-06,36824.36328125,95.0
2021-01-07,39371.04296875,91.0
2021-01-08,40797.609375,93.0
2021-01-09,40254.546875,93.0
2021-01-10,38356.44140625,94.0
2021-01-11,35566.65625,90.0
2021-01-12,33922.9609375,84.0
2021-01-13,37316.359375,78.0
2021-01-14,39187.328125,83.0
2021-01-15,36825.3671875,88.0
2021-01-16,36178.140625,84.0
2021-01-17,35791.27734375,79.0
2021-01-18,36630.07421875,79.0
2021-01-19,36069.8046875,80.0
2021-01-20,35547.75,78.0
2021-01-21,30825.69921875,75.0
2021-01-22,33005.76171875,40.0
2021-01-23,32067.642578125,74.0
2021-01-24,32289.37890625,70.0
2021-01-25,32366.392578125,74.0
2021-01-26,32569.849609375,71.0
2021-01-27,30432.546875,78.0
2021-01-28,33466.09765625,55.0
2021-01-29,34316.38671875,77.0
2021-01-30,34269.5234375,76.0
2021-01-31,33114.359375,78.0
2021-02-01,33537.17578125,77.0
2021-02-02,35510.2890625,76.0
2021-02-03,37472.08984375,78.0
2021-02-04,36926.06640625,80.0
2021-02-05,38144.30859375,81.0
2021-02-06,39266.01171875,84.0
2021-02-07,38903.44140625,86.0
2021-02-08,46196.46484375,83.0
2021-02-09,46481.10546875,95.0
2021-02-10,44918.18359375,92.0
2021-02-11,47909.33203125,93.0
2021-02-12,47504.8515625,92.0
2021-02-13,47105.515625,92.0
2021-02-14,48717.2890625,95.0
2021-02-15,47945.05859375,93.0
2021-02-16,49199.87109375,95.0
2021-02-17,52149.0078125,95.0
2021-02-18,51679.796875,91.0
2021-02-19,55888.1328125,93.0
2021-02-20,56099.51953125,91.0
2021-02-21,57539.9453125,91.0
2021-02-22,54207.3203125,94.0
2021-02-23,48824.42578125,94.0
2021-02-24,49705.33203125,76.0
2021-02-25,47093.8515625,79.0
2021-02-26,46339.76171875,55.0
2021-02-27,46188.453125,56.0
2021-02-28,45137.76953125,55.0
2021-03-01,49631.2421875,38.0
2021-03-02,48378.98828125,78.0
2021-03-03,50538.2421875,78.0
2021-03-04,48561.16796875,84.0
2021-03-05,48927.3046875,77.0
2021-03-06,48912.3828125,77.0
2021-03-07,51206.69140625,76.0
2021-03-08,52246.5234375,81.0
2021-03-09,54824.1171875,81.0
2021-03-10,56008.55078125,68.0
2021-03-11,57805.12109375,73.0
2021-03-12,57332.08984375,70.0
2021-03-13,61243.0859375,74.0
2021-03-14,59302.31640625,78.0
2021-03-15,55907.19921875,76.0
2021-03-16,56804.90234375,71.0
2021-03-17,58870.89453125,71.0
2021-03-18,57858.921875,72.0
2021-03-19,58346.65234375,71.0
2021-03-20,58313.64453125,75.0
2021-03-21,57523.421875,73.0
2021-03-22,54529.14453125,70.0
2021-03-23,54738.9453125,66.0
2021-03-24,52774.265625,65.0
2021-03-25,51704.16015625,60.0
2021-03-26,55137.3125,54.0
2021-03-27,55973.51171875,65.0
2021-03-28,55950.74609375,74.0
2021-03-29,57750.19921875,72.0
2021-03-30,58917.69140625,72.0
2021-03-31,58918.83203125,76.0
2021-04-01,59095.80859375,74.0
2021-04-02,59384.3125,74.0
2021-04-03,57603.890625,73.0
2021-04-04,58758.5546875,74.0
2021-04-05,59057.87890625,71.0
2021-04-06,58192.359375,75.0
2021-04-07,56048.9375,72.0
2021-04-08,58323.953125,73.0
2021-04-09,58245.00390625,70.0
2021-04-10,59793.234375,70.0
2021-04-11,60204.96484375,76.0
2021-04-12,59893.453125,74.0
2021-04-13,63503.45703125,74.0
2021-04-14,63109.6953125,75.0
2021-04-15,63314.01171875,79.0
2021-04-16,61572.7890625,78.0
2021-04-17,60683.8203125,76.0
2021-04-18,56216.18359375,79.0
2021-04-19,55724.265625,74.0
2021-04-20,56473.03125,73.0
2021-04-21,53906.08984375,73.0
2021-04-22,51762.2734375,65.0
2021-04-23,51093.65234375,55.0
2021-04-24,50050.8671875,37.0
2021-04-25,49004.25390625,31.0
2021-04-26,54021.75390625,27.0
2021-04-27,55033.1171875,50.0
2021-04-28,54824.703125,59.0
2021-04-29,53555.109375,52.0
2021-04-30,57750.17578125,51.0
2021-05-01,57828.05078125,68.0
2021-05-02,56631.078125,66.0
2021-05-03,57200.29296875,61.0
2021-05-04,53333.5390625,68.0
2021-05-05,57424.0078125,48.0
2021-05-06,56396.515625,65.0
2021-05-07,57356.40234375,64.0
2021-05-08,58803.77734375,67.0
2021-05-09,58232.31640625,73.0
2021-05-10,55859.796875,72.0
2021-05-11,56704.57421875,61.0
2021-05-12,49150.53515625,68.0
2021-05-13,49716.19140625,31.0
2021-05-14,49880.53515625,26.0
2021-05-15,46760.1875,27.0
2021-05-16,46456.05859375,20.0
2021-05-17,43537.51171875,27.0
2021-05-18,42909.40234375,21.0
2021-05-19,37002.44140625,23.0
2021-05-20,40782.73828125,11.0
2021-05-21,37304.69140625,19.0
2021-05-22,37536.6328125,12.0
2021-05-23,34770.58203125,14.0
2021-05-24,38705.98046875,10.0
2021-05-25,38402.22265625,22.0
2021-05-26,39294.19921875,22.0
2021-05-27,38436.96875,27.0
2021-05-28,35697.60546875,21.0
2021-05-29,34616.06640625,18.0
2021-05-30,35678.12890625,10.0
2021-05-31,37332.85546875,18.0
2021-06-01,36684.92578125,20.0
2021-06-02,37575.1796875,23.0
2021-06-03,39208.765625,24.0
2021-06-04,36894.40625,27.0
2021-06-05,35551.95703125,24.0
2021-06-06,35862.37890625,17.0
2021-06-07,33560.70703125,15.0
2021-06-08,33472.6328125,13.0
2021-06-09,37345.12109375,14.0
2021-06-10,36702.59765625,21.0
2021-06-11,37334.3984375,21.0
2021-06-12,35552.515625,28.0
2021-06-13,39097.859375,23.0
2021-06-14,40218.4765625,28.0
2021-06-15,40406.26953125,38.0
2021-06-16,38347.0625,33.0
2021-06-17,38053.50390625,26.0
2021-06-18,35787.24609375,25.0
2021-06-19,35615.87109375,23.0
2021-06-20,35698.296875,21.0
2021-06-21,31676.693359375,23.0
2021-06-22,32505.66015625,10.0
2021-06-23,33723.02734375,14.0
2021-06-24,34662.4375,22.0
2021-06-25,31637.779296875,27.0
2021-06-26,32186.27734375,20.0
2021-06-27,34649.64453125,22.0
2021-06-28,34434.3359375,25.0
2021-06-29,35867.77734375,25.0
2021-06-30,35040.8359375,28.0
2021-07-01,33572.1171875,28.0
2021-07-02,33897.046875,21.0
2021-07-03,34668.546875,24.0
2021-07-04,35287.78125,27.0
2021-07-05,33746.00390625,29.0
2021-07-06,34235.1953125,20.0
2021-07-07,33855.328125,28.0
2021-07-08,32877.37109375,20.0
2021-07-09,33798.01171875,20.0
2021-07-10,33520.51953125,20.0
2021-07-11,34240.1875,20.0
2021-07-12,33155.84765625,25.0
2021-07-13,32702.025390625,20.0
2021-07-14,32822.34765625,21.0
2021-07-15,31780.73046875,20.0
2021-07-16,31421.5390625,22.0
2021-07-17,31533.068359375,15.0
2021-07-18,31796.810546875,19.0
2021-07-19,30817.83203125,24.0
2021-07-20,29807.34765625,19.0
2021-07-21,32110.693359375,10.0
2021-07-22,32313.10546875,21.0
2021-07-23,33581.55078125,23.0
2021-07-24,34292.4453125,22.0
2021-07-25,35350.1875,27.0
2021-07-26,37337.53515625,26.0
2021-07-27,39406.94140625,32.0
2021-07-28,39995.90625,50.0
2021-07-29,40008.421875,50.0
2021-07-30,42235.546875,53.0
2021-07-31,41626.1953125,60.0
2021-08-01,39974.89453125,60.0
2021-08-02,39201.9453125,48.0
2021-08-03,38152.98046875,48.0
2021-08-04,39747.50390625,42.0
2021-08-05,40869.5546875,50.0
2021-08-06,42816.5,52.0
2021-08-07,44555.80078125,69.0
2021-08-08,43798.1171875,74.0
2021-08-09,46365.40234375,65.0
2021-08-10,45585.03125,71.0
2021-08-11,45593.63671875,70.0
2021-08-12,44428.2890625,70.0
2021-08-13,47793.3203125,70.0
2021-08-14,47096.9453125,76.0
2021-08-15,47047.00390625,71.0
2021-08-16,46004.484375,72.0
2021-08-17,44695.359375,72.0
2021-08-18,44801.1875,73.0
2021-08-19,46717.578125,70.0
2021-08-20,49339.17578125,70.0
2021-08-21,48905.4921875,78.0
2021-08-22,49321.65234375,76.0
2021-08-23,49546.1484375,79.0
2021-08-24,47706.1171875,79.0
2021-08-25,48960.7890625,73.0
2021-08-26,46942.21875,75.0
2021-08-27,49058.66796875,71.0
2021-08-28,48902.40234375,78.0
2021-08-29,48829.83203125,72.0
2021-08-30,47054.984375,73.0
2021-08-31,47166.6875,73.0
2021-09-01,48847.02734375,71.0
2021-09-02,49327.72265625,74.0
2021-09-03,50025.375,74.0
2021-09-04,49944.625,72.0
2021-09-05,51753.41015625,73.0
2021-09-06,52633.53515625,79.0
2021-09-07,46811.12890625,79.0
2021-09-08,46091.390625,47.0
2021-09-09,46391.421875,45.0
2021-09-10,44883.91015625,46.0
2021-09-11,45201.45703125,31.0
2021-09-12,46063.26953125,32.0
2021-09-13,44963.07421875,44.0
2021-09-14,47092.4921875,30.0
2021-09-15,48176.34765625,49.0
2021-09-16,47783.359375,53.0
2021-09-17,47267.51953125,48.0
2021-09-18,48278.36328125,50.0
2021-09-19,47260.21875,53.0
2021-09-20,42843.80078125,50.0
2021-09-21,40693.67578125,27.0
2021-09-22,43574.5078125,21.0
2021-09-23,44895.09765625,27.0
2021-09-24,42839.75,33.0
2021-09-25,42716.59375,28.0
2021-09-26,43208.5390625,27.0
2021-09-27,42235.73046875,26.0
2021-09-28,41034.54296875,25.0
2021-09-29,41564.36328125,24.0
2021-09-30,43790.89453125,20.0
2021-10-01,48116.94140625,27.0
2021-10-02,47711.48828125,54.0
2021-10-03,48199.953125,49.0
2021-10-04,49112.90234375,54.0
2021-10-05,51514.8125,59.0
2021-10-06,55361.44921875,68.0
2021-10-07,53805.984375,76.0
2021-10-08,53967.84765625,74.0
2021-10-09,54968.22265625,72.0
2021-10-10,54771.578125,71.0
2021-10-11,57484.7890625,71.0
2021-10-12,56041.05859375,78.0
2021-10-13,57401.09765625,70.0
2021-10-14,57321.5234375,70.0
2021-10-15,61593.94921875,71.0
2021-10-16,60892.1796875,78.0
2021-10-17,61553.6171875,79.0
2021-10-18,62026.078125,78.0
2021-10-19,64261.9921875,75.0
2021-10-20,65992.8359375,82.0
2021-10-21,62210.171875,84.0
2021-10-22,60692.265625,75.0
2021-10-23,61393.6171875,74.0
2021-10-24,60930.8359375,73.0
2021-10-25,63039.82421875,72.0
2021-10-26,60363.79296875,76.0
2021-10-27,58482.38671875,73.0
2021-10-28,60622.13671875,66.0
2021-10-29,62227.96484375,70.0
2021-10-30,61888.83203125,73.0
2021-10-31,61318.95703125,74.0
2021-11-01,61004.40625,74.0
2021-11-02,63226.40234375,73.0
2021-11-03,62970.046875,76.0
2021-11-04,61452.23046875,73.0
2021-11-05,61125.67578125,73.0
2021-11-06,61527.48046875,71.0
2021-11-07,63326.98828125,73.0
2021-11-08,67566.828125,75.0
2021-11-09,66971.828125,84.0
2021-11-10,64995.23046875,75.0
2021-11-11,64949.9609375,77.0
2021-11-12,64155.94140625,74.0
2021-11-13,64469.52734375,72.0
2021-11-14,65466.83984375,74.0
2021-11-15,63557.87109375,72.0
2021-11-16,60161.24609375,71.0
2021-11-17,60368.01171875,52.0
2021-11-18,56942.13671875,54.0
2021-11-19,58119.578125,34.0
2021-11-20,59697.1953125,43.0
2021-11-21,58730.4765625,49.0
2021-11-22,56289.2890625,50.0
2021-11-23,57569.07421875,33.0
2021-11-24,56280.42578125,42.0
2021-11-25,57274.6796875,32.0
2021-11-26,53569.765625,47.0
2021-11-27,54815.078125,21.0
2021-11-28,57248.45703125,27.0
2021-11-29,57806.56640625,33.0
2021-11-30,57005.42578125,40.0
2021-12-01,57229.828125,34.0
2021-12-02,56477.81640625,32.0
2021-12-03,53598.24609375,31.0
2021-12-04,49200.703125,25.0
2021-12-05,49368.84765625,18.0
2021-12-06,50582.625,16.0
2021-12-07,50700.0859375,25.0
2021-12-08,50504.796875,28.0
2021-12-09,47672.12109375,29.0
2021-12-10,47243.3046875,24.0
2021-12-11,49362.5078125,16.0
2021-12-12,50098.3359375,27.0
2021-12-13,46737.48046875,28.0
2021-12-14,46612.6328125,21.0
2021-12-15,48896.72265625,28.0
2021-12-16,47665.42578125,29.0
2021-12-17,46202.14453125,23.0
2021-12-18,46848.77734375,24.0
2021-12-19,46707.015625,29.0
2021-12-20,46880.27734375,25.0
2021-12-21,48936.61328125,27.0
2021-12-22,48628.51171875,45.0
2021-12-23,50784.5390625,34.0
2021-12-24,50822.1953125,41.0
2021-12-25,50429.859375,39.0
2021-12-26,50809.515625,37.0
2021-12-27,50640.41796875,40.0
2021-12-28,47588.85546875,41.0
2021-12-29,46444.7109375,27.0
2021-12-30,47178.125,22.0
2021-12-31,46306.4453125,28.0
2022-01-01,47686.8125,21.0
2022-01-02,47345.21875,29.0
2022-01-03,46458.1171875,29.0
2022-01-04,45897.57421875,23.0
2022-01-05,43569.00390625,24.0
2022-01-06,43160.9296875,15.0
2022-01-07,41557.90234375,18.0
2022-01-08,41733.94140625,10.0
2022-01-09,41911.6015625,23.0
2022-01-10,41821.26171875,23.0
2022-01-11,42735.85546875,21.0
2022-01-12,43949.1015625,22.0
2022-01-13,42591.5703125,21.0
2022-01-14,43099.69921875,21.0
2022-01-15,43177.3984375,23.0
2022-01-16,43113.87890625,21.0
2022-01-17,42250.55078125,22.0
2022-01-18,42375.6328125,24.0
2022-01-19,41744.328125,24.0
2022-01-20,40680.41796875,24.0
2022-01-21,36457.31640625,19.0
2022-01-22,35030.25,13.0
2022-01-23,36276.8046875,11.0
2022-01-24,36654.328125,13.0
2022-01-25,36954.00390625,12.0
2022-01-26,36852.12109375,23.0
2022-01-27,37138.234375,20.0
2022-01-28,37784.33203125,24.0
2022-01-29,38138.1796875,24.0
2022-01-30,37917.6015625,29.0
2022-01-31,38483.125,20.0
2022-02-01,38743.2734375,26.0
2022-02-02,36952.984375,28.0
2022-02-03,37154.6015625,20.0
2022-02-04,41500.875,20.0
2022-02-05,41441.1640625,33.0
2022-02-06,42412.43359375,37.0
2022-02-07,43840.28515625,45.0
2022-02-08,44118.4453125,48.0
2022-02-09,44338.796875,54.0
2022-02-10,43565.11328125,50.0
2022-02-11,42407.9375,50.0
2022-02-12,42244.46875,44.0
2022-02-13,42197.515625,44.0
2022-02-14,42586.91796875,46.0
2022-02-15,44575.203125,46.0
2022-02-16,43961.859375,51.0
2022-02-17,40538.01171875,52.0
2022-02-18,40030.9765625,30.0
2022-02-19,40122.15625,25.0
2022-02-20,38431.37890625,27.0
2022-02-21,37075.28125,25.0
2022-02-22,38286.02734375,20.0
2022-02-23,37296.5703125,25.0
2022-02-24,38332.609375,23.0
2022-02-25,39214.21875,27.0
2022-02-26,39105.1484375,26.0
2022-02-27,37709.78515625,26.0
2022-02-28,43193.234375,20.0
2022-03-01,44354.63671875,51.0
2022-03-02,43924.1171875,52.0
2022-03-03,42451.7890625,39.0
2022-03-04,39137.60546875,33.0
2022-03-05,39400.5859375,22.0
2022-03-06,38419.984375,22.0
2022-03-07,38062.0390625,23.0
2022-03-08,38737.26953125,21.0
2022-03-09,41982.92578125,22.0
2022-03-10,39437.4609375,28.0
2022-03-11,38794.97265625,22.0
2022-03-12,38904.01171875,22.0
2022-03-13,37849.6640625,21.0
2022-03-14,39666.75390625,23.0
2022-03-15,39338.78515625,21.0
2022-03-16,41143.9296875,24.0
2022-03-17,40951.37890625,27.0
2022-03-18,41801.15625,25.0
2022-03-19,42190.65234375,28.0
2022-03-20,41247.82421875,31.0
2022-03-21,41077.99609375,30.0
2022-03-22,42358.80859375,26.0
2022-03-23,42892.95703125,31.0
2022-03-24,43960.93359375,40.0
2022-03-25,44348.73046875,47.0
2022-03-26,44500.828125,51.0
2022-03-27,46820.4921875,49.0
2022-03-28,47128.00390625,60.0
2022-03-29,47465.73046875,56.0
2022-03-30,47062.6640625,55.0
2022-03-31,45538.67578125,52.0
2022-04-01,46281.64453125,50.0
2022-04-02,45868.94921875,52.0
2022-04-03,46453.56640625,48.0
2022-04-04,46622.67578125,52.0
2022-04-05,45555.9921875,53.0
2022-04-06,43206.73828125,48.0
2022-04-07,43503.84765625,34.0
2022-04-08,42287.6640625,37.0
2022-04-09,42782.13671875,30.0
2022-04-10,42207.671875,34.0
2022-04-11,39521.90234375,32.0
